Date,Open,High,Low,Close,Volume,Market Cap
"Jun 26, 2016",665.93,665.98,616.93,629.37,109225e3,104549e5
"Jun 25, 2016",665.28,691.73,646.56,665.12,126656e3,10442e6
"Jun 24, 2016",625.58,681.73,625.27,665.3,224317e3,981673e4
"Jun 23, 2016",597.44,629.33,558.14,623.98,253462e3,937319e4
"Jun 22, 2016",665.91,678.67,587.48,596.12,266393e3,104453e5
"Jun 21, 2016",735.88,735.88,639.07,666.65,309944e3,1154e7
"Jun 20, 2016",763.93,764.08,732.73,737.23,174511e3,119767e5
"Jun 19, 2016",756.69,766.62,745.63,763.78,136185e3,118598e5
"Jun 18, 2016",748.76,777.99,733.93,756.23,252718e3,117326e5
"Jun 17, 2016",768.49,775.36,716.56,748.91,363321e3,120389e5
"Jun 16, 2016",696.52,773.72,696.52,766.31,271634e3,109089e5
"Jun 15, 2016",685.68,696.3,672.56,694.47,99223800,107366e5
"Jun 14, 2016",704.5,704.5,662.8,685.56,186694e3,110289e5
"Jun 13, 2016",671.65,716,664.49,704.38,243295e3,105119e5
"Jun 12, 2016",609.68,684.84,607.04,672.78,277085e3,953985e4
"Jun 11, 2016",578.67,607.12,578.67,606.73,82357e3,905236e4
"Jun 10, 2016",575.84,579.13,573.33,577.47,66991900,900592e4
"Jun 09, 2016",582.2,582.2,570.95,574.63,71301e3,910308e4
"Jun 08, 2016",577.17,582.84,573.13,581.64,80265800,902225e4
"Jun 07, 2016",585.45,590.26,567.51,576.6,10777e4,914958e4
"Jun 06, 2016",574.6,586.47,574.6,585.54,72138900,89777e5
"Jun 05, 2016",573.31,582.81,569.18,574.98,68874100,895506e4
"Jun 04, 2016",569.71,590.13,564.24,572.73,94925300,889708e4
"Jun 03, 2016",537.68,574.64,536.92,569.19,12202e4,839507e4
"Jun 02, 2016",536.51,540.35,533.08,537.97,60378200,8375e6
"Jun 01, 2016",531.11,543.08,525.64,536.92,86061800,828868e4
"May 31, 2016",534.19,546.62,520.66,531.39,13845e4,83351e5
"May 30, 2016",528.47,544.35,522.96,533.86,87958700,824396e4
"May 29, 2016",527.48,553.96,512.18,526.23,148737e3,82265e5
"May 28, 2016",473.03,533.47,472.7,530.04,181199e3,737578e4
"May 27, 2016",453.52,478.15,453.52,473.46,164781e3,707001e4
"May 26, 2016",449.67,453.64,447.9,453.38,65203800,70085e5
"May 25, 2016",446.06,450.3,446.06,449.6,65231e3,695069e4
"May 24, 2016",444.29,447.1,443.93,445.98,65783100,692146e4
"May 23, 2016",439.35,444.35,438.82,444.15,50582500,684247e4
"May 22, 2016",443.22,443.43,439.04,439.32,39657600,69007e5
"May 21, 2016",442.97,443.78,441.71,443.19,42762300,689523e4
"May 20, 2016",437.79,444.05,437.39,442.68,81987900,681308e4
"May 19, 2016",454.52,454.63,438.71,438.71,96027400,707209e4
"May 18, 2016",453.69,456,453.3,454.62,86850100,705739e4
