Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2012-02-02T00:00:00Z,6.2,8252250,51163950,334985.5548,720,0.0198642760736,0,47,12.4333333333,10.5962272935,1307728.3606,50592,10.52551844,5.85648142907,7.27419122933,12071,6955,2331431,5113,6783,426235.607313,139333,863863
2012-02-03T00:00:00Z,6.148,8260250,50784017,357939.7168,723,0.0208661375,0,50,12.65,10.4012047053,1307728.3606,49227.036,7.14420136,6.78649337969,7.09016793893,12407,6943,2338374,5156,6281,365576.374993,117984,725368
2012-02-04T00:00:00Z,6,8268450,49610700,124826.3376,726,0.0213869878049,0,50,11.6333333333,11.2475539763,1379647.43921,49248,8.85793127,6.00341521287,6.48255890483,12959,7597,2345971,5774,7228,398931.841246,136722,820333
2012-02-05T00:00:00Z,5.9625,8275250,49341178.125,689414.3168,728,0.0216513308824,0,58,16.4833333333,9.32723988282,1379647.43921,40568.85,4.45615015,6.13834487085,6.13193016929,11232,6616,2352587,5084,5986,347978.207919,110844,660909
2012-02-06T00:00:00Z,5.79,8282650,47956543.5,503908.365,730,0.0196650540541,0,55,12.7333333333,10.1502316372,1379647.43921,42869.16,4.48191176,6.23080844545,6.59525538462,10914,6500,2359087,4576,5960,312114.628591,118829,688019
2012-02-07T00:00:00Z,5.70999,8289800,47334675.102,414041.698,732,0.0199843846154,0,46,13.8666666667,9.8073184062,1379647.43921,40854.97845,5.50077725,6.27680431608,6.00896873805,10983,6799,2365886,5090,6034,335635.540588,113991,650888
2012-02-08T00:00:00Z,5.8494,8296400,48528962.16,1349405.9268,734,0.021974030303,0,51,15.6833333333,9.05290929803,1379647.43921,38629.4376,4.40704453,6.45730019489,5.8361440701,11209,6619,2372505,5078,6002,302182.065236,102272,598229
2012-02-09T00:00:00Z,5.8,8303600,48160880,523518.0075,737,0.0238502361111,0,71,13.2166666667,9.87590105239,1379647.43921,41789,5.95689282,7.79618754058,5.7568535611,11806,7259,2379764,5536,5999,275427.677936,92417,536018
2012-02-10T00:00:00Z,5.92525,8310950,49244456.4875,237567.118,740,0.0249955238095,0,66,10.5666666667,10.081648991,1379647.43921,43592.06425,7.26552646,8.05513823821,5.04421016547,12310,8642,2388406,6905,6555,300669.729039,91333,541171
2012-02-11T00:00:00Z,6,8317850,49907100,403924.572,743,0.0254366521739,0,71,12.6,9.46440517521,1379647.43921,41424,4.07907004,6.6926163113,5.4333683106,12079,7624,2396030,6032,6048,364050.07961,103158,618951
2012-02-12T00:00:00Z,5.85,8325850,48706222.5,465510.024,746,0.02026495,0,50,10.95,10.9732233915,1379647.43921,46817.55,3.47829872,5.66488206372,6.32242403781,11301,7405,2403435,5663,5914,444742.958455,141274,826452
2012-02-13T00:00:00Z,5.72,8333200,47665904,913983.8802,749,0.0236193129252,0,38,10.8333333333,10.081648991,1379647.43921,42064.88,4.81346772,5.38379274848,5.59820069204,12245,7514,2410949,5857,6460,336255.743845,136595,781324
2012-02-14T00:00:00Z,5.6,834e4,46704e3,1406287.047,753,0.0327553308824,0,37,9.61666666667,9.32723988282,1379647.43921,38113.6,6.96051344,1.7830517871,3.92519052523,14695,9710,2420659,8100,7285,1272718.18989,381705,2137549
2012-02-15T00:00:00Z,4.88,8347100,40733848,745895.365,757,0.028757084507,0,41,12.15,9.73873576,1379647.43921,34721.2,15.26703072,1.65637707147,3.65063610556,14215,9511,2430170,7802,6887,1218761.58909,429552,2096214
2012-02-16T00:00:00Z,4.73368,8353550,39543032.564,701888.4785,761,0.0339984573643,0,49,12.7333333333,8.84716135944,1379647.43921,30574.83912,9.73008108,2.35116018841,3.29257367219,14299,9286,2439456,7743,6358,1710441.06074,274715,1300415
2012-02-17T00:00:00Z,4.76998,8360650,39880133.287,611815.441,764,0.0221596549296,0,45,13.3166666667,9.73873576,1379647.43921,33881.16794,3.53606055,3.76367442942,4.75325027217,11991,7128,2446584,5566,6058,1128149.13802,188725,900215
2012-02-18T00:00:00Z,4.49675,8369400,37635099.45,303814.2576,766,0.0163119771429,0,46,12.0833333333,12.0019630845,1379647.43921,39360.05275,3.79084356,7.47691130548,5.8957538571,11605,6676,2453260,5024,6075,668757.37948,117067,526421
2012-02-19T00:00:00Z,4.33333,8377250,36301388.7425,274752.7425,768,0.0159931146497,0,49,12.3833333333,10.7413680221,1376302.26789,34025.30716,2.44848079,9.63809072354,5.73589129467,10536,5932,2459192,4286,5273,471283.485902,81468,353030
2012-02-20T00:00:00Z,4.52,8384550,37898166,171026.7235,770,0.0180716849315,0,39,12.1833333333,9.98878809696,1376302.26789,33009.56,3.9273343,6.93385262214,5.39548218372,10712,6118,2465310,4510,5744,398966.315061,105324,476064
2012-02-21T00:00:00Z,4.4354,8390950,37217219.63,229268.3812,772,0.0210746171875,0,38,16.15,8.75729367405,1376302.26789,28399.8662,3.68499377,6.21452330273,4.473828954,11125,6348,2471658,4767,5751,361327.06871100003,103033,456992
2012-02-22T00:00:00Z,4.54,8398800,38130552,468206.7468,775,0.0207638598726,0,40,12.05,10.7413680221,1376302.26789,35652.62,3.3301254,5.36938652058,5.00457888827,12333,7124,2478782,5474,6573,628104.852685,146255,663998
2012-02-23T00:00:00Z,4.92481,8407200,41403862.632,801887.5904,778,0.0212871428571,0,44,12.4,11.4939479472,1376302.26789,41388.10324,4.19034459,6.70532457547,5.25163091486,13080,7881,2486663,6051,7253,810128.36467,125333,617242
2012-02-24T00:00:00Z,5.19778,8414450,43736459.921,454514.1538,781,0.0241175517241,0,36,9.81666666667,9.92037174013,1376302.26789,37704.69612,4.33478143,4.33015572605,5.23458227405,12673,7203,2493866,5558,6677,587906.679721,167523,870747
2012-02-25T00:00:00Z,5.07,8422800,42703596,423491.3288,784,0.0189804610778,0,43,8.98333333333,11.4255315904,1376302.26789,42354.78,4.26574148,4.59221758785,6.42908014572,11532,6588,2500454,4910,6199,523252.137539,181916,922316
2012-02-26T00:00:00Z,5.00073,8430400,42158154.192,352403.8155,786,0.0170366052632,0,57,11.1166666667,10.3992862379,1376302.26789,38015.54946,2.61240263,8.50875386029,6.49727387797,10278,5851,2506305,4227,5529,330484.637243,89343,446782
2012-02-27T00:00:00Z,5.1,8438300,43035330,153254.2758,789,0.0191431265823,0,47,9.26666666667,10.8097843789,1376302.26789,40310.4,4.78372398,8.60975829694,6.22554440154,11131,6475,2512780,4684,6132,362452.758278,91803,468194
2012-02-28T00:00:00Z,5,8445800,42229e3,312673.0417,792,0.0204083266667,0,46,9.68333333333,10.2624535243,1376302.26789,37525,5.47527216,6.38255596969,5.66244152709,11726,6627,2519407,5029,6182,386149.323537,117586,587931
2012-02-29T00:00:00Z,4.9,8455100,41429990,139593.1286,795,0.0161983978495,0,50,7.28333333333,12.7254423701,1376302.26789,45584.7,3.15391449,8.87563591594,6.67907692308,12087,6825,2526232,5096,6406,342453.111043,104815,513594
2012-03-01T00:00:00Z,4.98421,8462900,42180870.809,227438.562,798,0.021509025641,0,45,7.88333333333,10.6729516652,1376302.26789,38906.74326,6.63650636,4.90284519619,5.79573115746,12079,6713,2532945,5123,6304,453115.723772,159214,793554
2012-03-02T00:00:00Z,4.98888,8469550,42253568.604,618117.2837,801,0.0278850601504,0,44,11.95,9.89722287527,1496978.59503,33196.00752,4.45115638,2.85079915648,4.31341054054,13152,7696,2540641,6031,7114,731389.395867,233408,1164446
2012-03-03T00:00:00Z,4.77995,8475500,40512466.225,191759.0263,803,0.0224172521008,0,42,9.85833333333,8.85540994103,1496978.59503,28455.04235,3.04970302,3.75413512811,4.99123703736,10220,5701,2546342,4378,5026,422063.143165,158572,757965
2012-03-04T00:00:00Z,4.9,8482e3,41561800,286278.72,805,0.0203162846154,0,39,8.18333333333,9.67397724651,1496978.59503,31864.7,3.95643698,6.73032471129,5.29577862722,11319,6017,2552359,4531,5392,630240.967487,96622,473450
2012-03-05T00:00:00Z,5.04,8488600,42782544,338423.794,808,0.0246849393939,0,34,9.16666666667,9.82280766568,1496978.59503,33284.16,4.57778698,7.45466754054,4.9463753901,12425,6729,2559088,5305,6054,437601.315364,88589,446488
2012-03-06T00:00:00Z,5.05,8496e3,42904800,230732.8961,811,0.0232791824324,0,38,8.9,11.0134510191,1496978.59503,37390.2,4.77293119,6.365731793,5.56981975272,11913,6713,2565801,4916,6286,360222.310629,116310,587367
2012-03-07T00:00:00Z,5.07,8503450,43112491.5,236515.9128,814,0.0209478791946,0,33,11.3666666667,11.0878662287,1496978.59503,37791.78,4.97452409,6.76172446066,5.74867356252,11591,6574,2572375,4828,5767,403618.032487,110238,558907
2012-03-08T00:00:00Z,5,8511250,42556250,288260.657,817,0.0197188782051,0,44,8.96666666667,11.6087726958,1496978.59503,39020,4.28583196,8.04059783299,5.88093443858,12250,6635,2579010,4983,5831,413181.355809,97057,485287
2012-03-09T00:00:00Z,4.9499,8519550,42170920.545,168213.7995,819,0.0176445963855,0,51,9.2,12.3529247917,1496978.59503,41099.0197,3.56641541,7.75505192156,6.34439945971,11826,6478,2585488,4806,5815,605187.450668,107066,529964
2012-03-10T00:00:00Z,4.94,8528200,42129308,142787.712,822,0.020388,0,50,10.5416666667,12.8738312588,1496978.59503,42755.7,5.05300613,8.45208463081,7.06238850347,10915,6054,2591542,4443,5559,534069.03332,102401,505860
2012-03-11T00:00:00Z,4.99,8534850,42588901.5,215330.3676,824,0.019347406015,0,46,12.1666666667,9.89722287527,1496978.59503,33198.47,3.07837341,9.07681622166,6.41640316969,9925,5174,2596716,3726,4671,352413.026389,73297,365750
2012-03-12T00:00:00Z,4.95915,8543300,42367506.195,118507.9923,826,0.0160776035503,0,43,7.88333333333,12.5761704205,1496978.59503,41919.69495,3.51928212,7.76281630496,7.31838249825,10385,5728,2602444,4053,4735,523378.295222,108891,540006
2012-03-13T00:00:00Z,5.41,8550900,46260369,678712.2685,829,0.0213640263158,0,36,9.86666666667,11.3111118575,1496978.59503,41170.1,10.06316769,5.63584599824,6.04997795738,12352,6805,2609249,5183,6230,668177.834788,135029,730504
2012-03-14T00:00:00Z,5.4444,8557800,46592086.32,356080.913,833,0.0294702971014,0,42,10.55,10.2692989232,1496978.59503,37593.582,5.98762025,5.81421011568,5.2978554115,12273,7096,2616345,5482,6399,460298.910177,118761,646581
2012-03-15T00:00:00Z,5.45,8564250,46675162.5,235488.964,836,0.0259458604651,0,44,10.9333333333,9.59956203692,1496978.59503,35174.3,4.16277495,4.1119936978,5.34807663068,12046,6577,2622922,5130,5490,624033.815496,156955,855407
2012-03-16T00:00:00Z,5.4,8571400,46285560,182711.5472,838,0.0204562727273,0,43,9,10.6507281967,1498294.36282,38647.8,7.96536218,5.15578485769,5.76316731285,11928,6706,2629628,5036,5847,492599.653839,138815,749601
2012-03-17T00:00:00Z,5.3998,858e4,46330284,213953.4936,841,0.0194989127907,0,43,9.26666666667,12.8106660827,1498294.36282,46459.8792,4.23269898,9.58330775943,6.21703187475,13116,7473,2637101,5670,6754,506495.49689,89781,484800
2012-03-18T00:00:00Z,5.37998,8587800,46202192.244,136370.8818,843,0.0161562948718,0,48,8.38333333333,11.6189762146,1498294.36282,41979.98394,3.01294827,8.66353531382,7.30722087728,10606,5745,2642846,4248,5218,403515.814037,90067,484560
2012-03-19T00:00:00Z,5.3099,8595700,45642307.43,935434.8048,846,0.0191641139241,0,37,9.56666666667,11.7679374481,1498294.36282,41969.4496,4.23856313,6.85295182272,6.28379242402,11743,6679,2649525,5057,6284,358260.284539,115337,612429
2012-03-20T00:00:00Z,4.98,8603100,42843438,327707.371,848,0.0200339256757,0,37,9.15833333333,11.0231312805,1498294.36282,36871.92,4.28587033,6.03625991604,5.583270745,11698,6604,2656129,4964,6381,496018.040399,122659,610840
2012-03-21T00:00:00Z,4.87,8611200,41936544,232247.4349,851,0.0193119444444,0,42,8.45,12.0658599151,1498294.36282,39466.48,4.19889868,5.54059457401,5.6542234957,12291,6980,2663109,5376,6732,547823.257873,146266,712315
2012-03-22T00:00:00Z,4.88,8619e3,42060720,296753.9225,854,0.0194362884615,0,42,9.075,11.6189762146,1498294.36282,38078.64,3.31425094,6.18881056334,5.63626998224,12360,6756,2669865,5184,6164,640130.221175,126082,615282
2012-03-23T00:00:00Z,4.83,8625500,41661165,265338.2977,856,0.0208532692308,0,44,10.6333333333,9.68248017882,1498294.36282,31409.49,3.85590401,5.0953558332,4.99117908788,10829,6293,2676158,4796,6032,931256.274558,127626,616434
2012-03-24T00:00:00Z,4.74896,8634100,41002995.536,186578.46,858,0.0165096395349,0,54,7.90833333333,12.8106660827,1498294.36282,40860.05184,4.46816675,8.28923005455,6.3241064603,11385,6461,2682619,4929,5863,893589.033587,103797,492929
2012-03-25T00:00:00Z,4.68294,8642450,40472074.803,330945.12,860,0.0167944131737,0,47,8.54166666667,12.4382629989,1498294.36282,39163.42722,13.87452827,6.60968188482,6.26715109938,10821,6249,2688868,4515,5636,522493.174427,126527,592516
2012-03-26T00:00:00Z,4.73793,8650050,40983331.3965,335256.9824,863,0.0205342105263,0,38,8.66666666667,11.3210537475,1498294.36282,36041.43351,7.26561565,6.8318290853,5.57140725151,11226,6469,2695337,4874,6126,423096.02412,111346,527552
2012-03-27T00:00:00Z,4.74,8657450,41036313,361236.6294,865,0.0194131418919,0,37,8.96666666667,11.0231312805,1498294.36282,35090.22,3.94960465,5.42549292766,5.52950204853,11432,6346,2701683,4990,5799,600916.995287,136448,646766
2012-03-28T00:00:00Z,4.84592,8665400,41991835.168,188224.6307,868,0.0212904025157,0,47,9.55,11.8424180649,1498294.36282,38544.44768,4.67877081,5.8998232533,5.40292229885,12371,7134,2708817,5550,6464,693995.094686,134818,653315
2012-03-29T00:00:00Z,4.86092,8672350,42155599.562,206208.3232,871,0.0240403093525,0,58,9.25,11.2390412852,1626553.48133,33802.83768,4.69239431,4.86841321353,4.49147457879,12719,7526,2716343,6073,6475,1067404.02968,142839,694330
2012-03-30T00:00:00Z,4.83,8679850,41923675.5,213051.5253,874,0.0216587866667,0,53,8.3,12.1284618186,1626553.48133,36244.32,4.04466777,5.41027682472,5.05217730694,12480,7174,2723517,5688,6268,1093096.4422,138699,669916
2012-03-31T00:00:00Z,4.95,8688e3,43005600,183152.012,876,0.0176040490798,0,58,8.06666666667,13.1795951762,1626553.48133,40362.3,4.66025176,7.10894389722,6.42098313713,11040,6286,2729803,4799,5583,958244.847389,114701,567768
2012-04-01T00:00:00Z,4.929,8695500,42860119.5,182041.759,878,0.0173411666667,0,56,8.74166666667,12.1284618186,1626553.48133,36987.216,4.34212197,8.17634349018,6.58252642819,9586,5619,2735422,4221,5033,469525.437003,91777,452369
2012-04-02T00:00:00Z,5.08,8701850,44205398,429855.972,880,0.0227043543307,0,46,11.4666666667,10.2687643397,1626553.48133,32278.32,4.14115894,5.69788003571,5.30370029576,10766,6086,2741508,4676,5612,810177.588602,111515,566497
2012-04-03T00:00:00Z,5.01,8708250,43628332.5,394194.22,883,0.0278548046875,0,41,10.0333333333,10.3496207519,1626553.48133,32084.04,4.62668219,4.17663985453,4.25574214087,13073,7539,2749047,5962,6746,759655.140278,153329,768178
2012-04-04T00:00:00Z,4.97,8715300,43315041,281521.1348,886,0.0236414822695,0,40,10.15,11.4007541095,1626553.48133,35053.41,3.95271361,4.506285629,4.68691135178,12774,7479,2756526,5980,6598,751035.767964,156515,777878
2012-04-05T00:00:00Z,4.94486,8721250,43125360.275,187559.848,889,0.0291460840336,0,58,10.275,9.62191304274,1626553.48133,29451.58616,6.2116662,3.55051872435,4.22123923749,11946,6977,2763503,5552,6115,1026300.8463,167750,829501
2012-04-06T00:00:00Z,4.96,8727400,43287904,310307.6589,892,0.0289079430894,0,52,11.1166666667,9.94533869124,1626553.48133,30523.84,4.94414079,3.41683101861,4.36054857143,12300,7e3,2770503,5402,6164,602873.724792,180108,893338
2012-04-07T00:00:00Z,4.98,8734e3,43495320,405389.376,894,0.0217000909091,0,61,9.75,10.6730464004,1626553.48133,32882.94,3.89581731,6.05972514686,5.34508127438,11003,6152,2776655,4755,5650,407210.86552,108965,542647
2012-04-08T00:00:00Z,4.8,8741300,41958240,211631.8866,896,0.0181957534247,0,59,8.70833333333,11.8050361701,1626553.48133,35054.4,3.8064745,8.50367710291,5.783600066,10863,6061,2782716,4577,5858,879113.678077,85880,412226
2012-04-09T00:00:00Z,4.8,8748850,41994480,208459.545,898,0.0180346754967,0,59,8.66666666667,12.2093182307,1626553.48133,36254.4,3.83316764,2.91978692685,5.99741935484,10799,6045,2788761,4610,5364,1580081.10346,258683,1241680
2012-04-10T00:00:00Z,4.9,8756e3,42904400,297464.304,901,0.0260297622378,0,62,9.16666666667,11.5624669337,1626553.48133,35054.6,4.69114701,2.78547448485,4.15585062241,13688,8435,2797196,6883,6659,1168453.42166,256832,1258479
2012-04-11T00:00:00Z,4.8941,8763150,42887732.415,347943.4144,904,0.0236858951049,0,58,8.5,11.5624669337,1626553.48133,35022.1796,6.53992391,5.13515652511,4.67898191049,13265,7485,2804681,6055,6875,1113398.83357,139353,682008
2012-04-12T00:00:00Z,4.98,8770050,43674849,274478.949,907,0.0289568478261,0,58,10.2333333333,11.1581848731,1626553.48133,34391.88,6.96030524,2.70252922265,4.03992482086,14415,8513,2813194,6776,7188,1625269.80808,255538,1272581
2012-04-13T00:00:00Z,4.94464,8776350,43395891.264,497447.2825,910,0.0276110555556,0,66,11.5333333333,9.88325160798,1577913.48568,31171.01056,4.42240979,3.24615393501,4.12915757849,12853,7549,2820743,6243,6612,944297.83763,194199,960244
2012-04-14T00:00:00Z,5.03,8783e3,44178490,340393.9084,913,0.0269770451128,0,51,9.63333333333,10.4323211418,1577913.48568,33474.65,5.88161612,3.54613661605,4.21860743541,13306,7935,2828678,6457,6715,811725.621915,187669,943975
2012-04-15T00:00:00Z,4.98389,8788850,43802661.6265,170395.4424,916,0.0265533076923,0,51,11.325,9.17730506455,1577913.48568,29175.69206,4.03081438,6.76910542585,3.98956543963,12285,7313,2835991,5919,6550,1329795.84177,86481,431013
2012-04-16T00:00:00Z,4.98,8795500,43801590,206793.8317,919,0.0275343082707,0,52,10.05,10.4323211418,1577913.48568,33136.92,4.67124833,4.06658504657,4.22341575325,13624,7846,2843837,6426,6517,1516544.52555,163626,814859
2012-04-17T00:00:00Z,5.02207,8802600,44207273.382,167777.577,923,0.0293771971831,0,45,9.21666666667,11.1382676852,1577913.48568,35691.85149,7.52707743,3.2465256276,4.27242656093,14357,8354,2852191,6827,7116,1161251.57938,218911,1099386
2012-04-18T00:00:00Z,5.1782,8808700,45613210.34,439710.5037,927,0.0340130491803,0,46,10.6083333333,9.5694975886800009,1577913.48568,31612.911,5.87363778,3.43795925119,3.88126593002,13860,8145,2860336,6626,7191,1158712.00703,177576,919525
2012-04-19T00:00:00Z,5.19,8816500,45757635,288111.6243,930,0.0245480897436,0,60,8.56666666667,12.2364067527,1577913.48568,40507.95,5.94767942,3.9000143004,5.04897793843,13885,8023,2868359,6306,6645,739373.632372,200127,1038662
2012-04-20T00:00:00Z,5.17,8824250,45621372.5,581953.9968,933,0.024234883871,0,56,8.25,12.1579682479,1577913.48568,40098.52,6.07277319,3.48131901612,5.00231037924,13626,8016,2876375,6559,6776,2411391.36344,222789,1151820
2012-04-21T00:00:00Z,5.48,8831600,48397168,336827.7813,937,0.0282844353741,0,65,10.7,11.5304602093,1577913.48568,40310.88,6.263791,4.31958084252,5.18801544402,14018,7770,2884145,6260,6890,1486036.53209,170294,933213
2012-04-22T00:00:00Z,5.3287,8839050,47100645.735,203585.4478,940,0.0205579194631,0,56,8.55,11.687337219,1577913.48568,39725.4585,5.15564775,4.22241701233,5.8696008422,11561,6768,2890913,5218,5851,1150690.44885,176558,940823
2012-04-23T00:00:00Z,5.21799,8846450,46160687.6355,279236.4544,943,0.0220389932432,0,45,9.21666666667,11.6088987141,1577913.48568,38633.99796,4.34820541,6.3118269108,5.64411949744,12471,6845,2897758,5268,5824,774046.059837,117304,612089
2012-04-24T00:00:00Z,5.2,8852600,46033520,414764.9616,946,0.0267520650407,0,48,10.45,9.6479360935,1577913.48568,32006,5.43974157,3.94823933162,4.32805949966,12541,7395,2905153,5874,6474,800438.047361,155892,810640
2012-04-25T00:00:00Z,5.16,8859500,45715020,200350.7712,949,0.0260437536232,0,53,9.88333333333,10.8245136659,1577913.48568,35629.8,5.27822828,4.52275983965,4.599767622,13879,7746,2912899,5710,6394,748268.599237,152672,787789
2012-04-26T00:00:00Z,5.18,8867200,45932096,328437.135,953,0.0274059935065,0,56,18.1,12.0795297431,1577913.48568,39953.34,13.33086106,3.76520072638,3.97822762123,14567,10043,2922942,5807,6457,2031001.03527,204850,1061121
2012-04-27T00:00:00Z,5.1372,8873500,45584944.2,146562.9009,956,0.0266830873016,0,60,10.4,9.88325160798,1577913.48568,32395.1832,6.9636861,4.31730781422,4.5846565525,12887,7066,2930008,5582,6256,1334928.65111,146063,750356
2012-04-28T00:00:00Z,5.1176,8881300,45450940.88,473006.68,959,0.0214745897436,0,73,9.31666666667,11.6988142999,1508589.67206,39942.868,5.3321923,5.88161454253,5.5685024397,12306,7173,2937181,5206,6204,1042504.46248,132702,679114
2012-04-29T00:00:00Z,5.0184,8889600,44611568.64,114752.7914,962,0.0206564096386,0,92,8.35,12.4487382935,1508589.67206,41677.812,5.79655728,5.20519152577,5.17736795031,12863,8050,2945231,5285,6401,970611.948163,159552,800697
2012-04-30T00:00:00Z,5,8898050,44490250,292243.8792,965,0.0236678579882,0,87,8.9,12.6737154916,1508589.67206,42270,4.96371671,7.4017022164,4.66350397176,14525,9064,2954295,5775,6512,1191280.93881,114217,571085
2012-05-01T00:00:00Z,5,8907e3,44535e3,190801.28,969,0.0255369944134,0,72,11.6333333333,13.4236394852,1508589.67206,44780,6.49137637,5.84714669964,4.44687189672,15610,10070,2964365,6009,7111,995623.201015,153169,765844
2012-05-02T00:00:00Z,5.1789,8914700,46168339.83,531638.8818,973,0.0288341103896,0,95,12.15,11.5488295012,1508589.67206,39908.6034,6.68304753,4.98802677153,4.25782603222,14824,9373,2973738,5960,7454,1093624.15178,154490,800088
2012-05-03T00:00:00Z,5.184,8923e3,46256832,204237.082,978,0.0332343855422,0,92,8.91666666667,12.4487382935,1508589.67206,43068.672,8.49677544,4.7255729068,3.50636424326,17151,12283,2986021,6624,8614,1118696.16373,175809,911396
2012-05-04T00:00:00Z,5.15,8930750,45993362.5,245994.4802,984,0.0417400709677,0,115,9.08333333333,11.6238219006,1508589.67206,39964,10.52965254,5.43665901186,2.77991096272,17877,14376,3000397,7340,7993,1168190.54434,142735,735084
2012-05-05T00:00:00Z,5.1495,8938550,46029063.225,124846.5456,989,0.0381098333333,0,88,9.58333333333,11.6988142999,1508589.67206,40212.4455,9.92443083,5.34957089971,2.95897317881,16679,13590,3013987,5582,7360,1089067.70566,145974,751695
2012-05-06T00:00:00Z,5.099,8947150,45621517.85,118350.792,995,0.0357023372093,0,115,9.81666666667,12.8986926897,1508589.67206,43892.192,8.47898308,4.39831962517,3.5351314433,15598,12416,3026403,5374,7397,942031.341081,195711,997931
2012-05-07T00:00:00Z,5.0947,8955700,45626604.79,253896.4932,1002,0.042567374269,0,160,9.55,12.8237002903,1508589.67206,43610.632,10.57768272,4.87230255448,2.6782922066,19235,16283,3042686,6812,8710,1360550.69187,175687,895072
2012-05-08T00:00:00Z,5.1,8965e3,45721500,366358.1944,1009,0.0406912204301,0,106,7.56666666667,13.9485862807,1508589.67206,47491.2,12.78385726,5.41677623381,2.76497438286,19674,17176,3059862,6998,9071,4235212.54705,171910,876743
2012-05-09T00:00:00Z,5.09609,8973200,45728234.788,223343.82,1017,0.0523483841463,0,195,9.5,14.1299469054,1733207.51385,41859.28326,14.96129097,3.67559394763,2.2188859401,20332,18865,3078727,6874,8745,2567050.11122,223474,1138844
2012-05-10T00:00:00Z,5.125,8980400,46024550,386403.1875,1022,0.0412877083333,0,158,9.95833333333,12.4067826486,1733207.51385,36946.125,9.90617607,3.07656262338,2.90388469701,17330,12723,3091450,6232,8146,1264003.50834,234320,1200890
2012-05-11T00:00:00Z,5.03188,8986550,45219241.214,347139.456,1028,0.0517739268293,0,175,15.1833333333,10.597460179,1733207.51385,30996.3808,10.00517341,2.72169602598,2.18345877712,17977,14196,3105646,6418,7904,1126846.0696,226329,1138863
2012-05-12T00:00:00Z,5,8993400,44967e3,127468.8948,1037,0.0697644014599,0,126,9.03333333333,11.8036751587,1733207.51385,34310,12.89572253,3.95317316812,1.55565631376,21047,22055,3127701,5599,7148,3086157.90117,173582,867910
2012-05-13T00:00:00Z,4.99888,9e6,44989920,80335.332,1043,0.0467434242424,0,151,9.83333333333,11.3728840946,1733207.51385,33042.5968,10.1650517,4.64309259587,2.34610883272,16837,14084,3141785,5044,6466,2235581.96629,142362,711651
2012-05-14T00:00:00Z,5.036,9007150,45360007.4,288017.1546,1055,0.0851692657343,0,261,12.6166666667,12.3206244358,1733207.51385,36148.408,28.27673306,5.11553686308,1.29055365941,26853,28010,3169795,7296,7688,2062283.74756,140318,706640
2012-05-15T00:00:00Z,5.09,9013700,45879733,270779.6055,1064,0.072403351145,0,234,12.2166666667,11.2867258817,1733207.51385,33436.21,19.59848847,2.91700605497,1.60619733871,22051,20817,3190612,6782,8464,2979362.45579,225197,1146251
2012-05-16T00:00:00Z,5.08998,9019300,45908056.614,384172.2016,1073,0.0817551696429,0,220,14.35,9.6497198378,1733207.51385,28570.05774,13.98413588,2.98865191418,1.45195191035,20909,19677,3210289,6147,8495,3967466.92949,187810,955951
2012-05-17T00:00:00Z,5.1345,9025200,46339889.4,152339.6589,1080,0.0603718728814,0,216,12.0333333333,10.1666691148,1733207.51385,30344.895,10.10983418,3.67817312992,2.03766418211,17048,14892,3225181,5647,7550,3303219.4345,160678,824999
2012-05-18T00:00:00Z,5.13,9032400,46336212,292082.4731,1089,0.0677074375,0,221,10.0333333333,12.4067826486,1733207.51385,37012.95,15.75663471,2.81520880672,1.7011191286,20911,21758,3246939,6235,8384,2258449.06464,256286,1314750
2012-05-19T00:00:00Z,5.14291,9039700,46490363.527,136034.2711,1105,0.11609309589,0,192,11.2833333333,12.5790990743,1733207.51385,37712.95903,33.30233593,4.92984991108,0.989010779136,28460,38132,3285071,5229,8761,1338498.23754,148747,764992
2012-05-20T00:00:00Z,5.15,9046800,46591020,112191.33,1119,0.100994267606,0,250,11.8166666667,12.2344662229,1733207.51385,36678.3,22.03784271,4.80892595292,1.10052508401,25560,33328,3318399,5209,9370,1038377.36599,148100,762713
2012-05-21T00:00:00Z,5.1475,9053400,46602376.5,227834.0883,1131,0.0981084545455,0,177,11.3166666667,11.3728840946,1733207.51385,34066.155,18.00690588,3.11796533481,1.1693322006,23727,29133,3347532,5527,7597,3722513.26465,212254,1092576
2012-05-22T00:00:00Z,5.12,9059250,46383360,252757.8027,1142,0.095403017094,0,135,15.3,10.080510902,1733207.51385,30023.68,14.48193745,2.14151994898,1.18562887494,22830,25323,3372855,6701,8636,4585990.25585,273824,1401980
2012-05-23T00:00:00Z,5.16,9065300,46776948,301973.9648,1153,0.0978398677686,0,235,16.5,10.4251437533,1733207.51385,31300.56,16.09408162,2.88194800607,1.16862903226,23849,26784,3399639,6460,9046,2395544.21704,210483,1086090
